medie_elev,pozitie_elev,sector,profil,specializare,limba,bilingv,medie_liceu,ultima_pozitie_2025,ultima_pozitie_2024,ultima_pozitie_2023,pozitie_medie_intrare,diferenta_pozitie,admis
8.72,3152,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-702,0
9.34,2182,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,268,1
8.49,3360,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-910,0
8.38,3623,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-1173,0
9.8,1495,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,955,1
9.97,1371,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,1079,1
8.72,3125,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-675,0
9.32,2105,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,345,1
9.08,2551,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-101,0
9.58,1938,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,512,1
8.72,3102,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-652,0
8.75,3228,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-778,0
8.88,2991,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-541,0
9.66,1633,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,817,1
8.52,3437,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-987,0
9.62,1871,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,579,1
9.56,1984,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,466,1
9.55,2015,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,435,1
9.44,2065,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,385,1
9.26,2272,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,178,1
8.42,3561,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-1111,0
9.78,1703,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,747,1
9.76,1652,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,798,1
9.25,2370,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,80,1
9.24,2414,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,36,1
8.63,3146,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-696,0
8.86,2940,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-490,0
8.54,3514,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-1064,0
9.3,2313,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,137,1
8.59,3161,1,Umanist,Filologie,Limba romana,Limba germana,9.17,2400,2500,2450,2450,-711,0
3.95,11617,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,550,1
3.37,12442,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-275,0
4.14,11355,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,812,1
3.54,12518,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-351,0
3.72,12057,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,110,1
3.5,12452,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-285,0
3.02,13101,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-934,0
3.26,12775,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-608,0
4.3,11251,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,916,1
3.14,13007,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-840,0
3.99,11666,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,501,1
4.28,11095,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1072,1
4.3,11133,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1034,1
3.74,11901,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,266,1
3.87,11892,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,275,1
3.48,12307,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-140,0
2.99,13101,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-934,0
3.15,12915,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-748,0
4.18,11559,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,608,1
4.07,11482,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,685,1
3.03,13293,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1126,0
4.2,11236,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,931,1
4.12,11357,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,810,1
2.78,13358,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1191,0
3.99,11726,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,441,1
3.39,12700,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-533,0
3.28,12602,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-435,0
3.48,12452,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-285,0
3.94,11894,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,273,1
3.84,11803,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,364,1
3.19,12926,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-759,0
4.01,11769,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,398,1
3.67,12221,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-54,0
3.44,12497,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-330,0
3.29,12642,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-475,0
4.17,11568,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,599,1
4.3,11313,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,854,1
3.27,12855,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-688,0
3.17,12866,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-699,0
3.11,12936,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-769,0
3.05,13240,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1073,0
4.09,11561,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,606,1
4.3,11393,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,774,1
3.67,12024,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,143,1
4.15,11339,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,828,1
3.64,12140,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,27,1
3.49,12554,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-387,0
4.21,11348,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,819,1
4.35,11026,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1141,1
3.55,12476,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-309,0
2.97,13211,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1044,0
3.71,12081,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,86,1
3.87,11826,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,341,1
4.22,11506,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,661,1
4.25,11229,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,938,1
3.75,12211,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-44,0
4.31,11363,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,804,1
3.52,12548,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-381,0
4.47,10968,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1199,1
2.97,13223,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1056,0
3.15,12867,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-700,0
3.31,12754,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-587,0
3.22,12674,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-507,0
4.22,11298,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,869,1
3.63,12095,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,72,1
3.8,12066,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,101,1
4.05,11467,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,700,1
4.33,11035,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1132,1
3.08,12975,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-808,0
3.58,12257,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-90,0
3.91,11737,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,430,1
4.31,11274,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,893,1
3.65,12248,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-81,0
4.35,11064,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1103,1
2.93,13174,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1007,0
3.31,12827,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-660,0
3.62,12199,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-32,0
3.24,12700,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-533,0
3.56,12432,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-265,0
3.02,13199,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1032,0
3.12,12824,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-657,0
4.15,11512,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,655,1
3.96,11600,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,567,1
2.86,13258,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1091,0
4.25,11449,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,718,1
2.91,13129,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-962,0
3.13,13052,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-885,0
4.46,10980,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1187,1
2.82,13270,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1103,0
3.08,13009,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-842,0
4.22,11286,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,881,1
4.3,11077,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1090,1
4.2,11549,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,618,1
3.75,12161,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,6,1
4.54,10979,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1188,1
3.53,12319,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-152,0
4.06,11702,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,465,1
3.16,12931,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-764,0
4.29,11310,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,857,1
3.78,11960,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,207,1
4.26,11430,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,737,1
3.6,12350,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-183,0
3.36,12496,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-329,0
3.93,11920,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,247,1
3.91,11929,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,238,1
3.46,12357,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-190,0
4.05,11755,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,412,1
3.07,12958,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-791,0
4.04,11505,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,662,1
3.84,11989,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,178,1
3.43,12398,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-231,0
3.17,12866,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-699,0
3.63,12179,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-12,0
4.1,11517,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,650,1
4.44,11113,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1054,1
3.18,12986,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-819,0
4.0,11490,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,677,1
4.3,11176,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,991,1
4.21,11357,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,810,1
3.96,11783,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,384,1
4.06,11527,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,640,1
2.93,13231,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1064,0
4.38,11065,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1102,1
4.43,11062,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1105,1
3.91,11938,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,229,1
3.16,12771,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-604,0
4.04,11456,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,711,1
3.04,12995,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-828,0
3.41,12467,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-300,0
4.22,11439,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,728,1
2.94,13290,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1123,0
4.12,11385,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,782,1
3.81,11886,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,281,1
4.2,11222,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,945,1
3.33,12686,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-519,0
3.61,12167,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,0,1
4.38,11035,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1132,1
3.4,12694,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-527,0
4.15,11409,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,758,1
4.57,10979,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1188,1
2.83,13354,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1187,0
4.13,11347,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,820,1
3.96,11641,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,526,1
3.03,13157,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-990,0
4.34,11029,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1138,1
3.57,12257,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-90,0
4.51,10977,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1190,1
4.46,10988,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,1179,1
2.8,13336,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1169,0
2.88,13274,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-1107,0
3.9,11708,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,459,1
3.92,11914,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,253,1
3.69,12057,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,110,1
3.61,12135,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,32,1
3.74,12229,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-62,0
3.57,12294,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-127,0
4.23,11422,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,745,1
3.55,12265,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,-98,0
4.27,11221,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,946,1
3.91,11756,3,Tehnic,Electronica Automatizari,Limba romana,,3.67,12500,11800,12200,12167,411,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
10.0,247,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,543,1
9.02,1823,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1033,0
9.53,1177,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-387,0
9.96,389,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,401,1
9.17,1456,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-666,0
9.94,232,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,558,1
9.27,1432,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-642,0
9.04,1779,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-989,0
10.0,89,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,701,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
8.92,1926,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1136,0
8.98,1751,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-961,0
8.95,1947,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1157,0
9.41,1259,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-469,0
9.88,573,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,217,1
10.0,214,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,576,1
9.07,1849,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1059,0
9.45,1126,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-336,0
9.59,752,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,38,1
9.26,1342,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-552,0
9.21,1389,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-599,0
9.05,1633,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-843,0
8.84,1970,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1180,0
9.39,1195,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-405,0
9.14,1429,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-639,0
9.64,699,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,91,1
10.0,277,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,513,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.16,1420,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-630,0
9.77,509,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,281,1
9.9,391,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,399,1
10.0,140,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,650,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
10.0,284,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,506,1
9.64,885,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-95,0
8.89,1970,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1180,0
10.0,91,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,699,1
9.18,1586,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-796,0
9.98,316,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,474,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.25,1458,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-668,0
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.27,1245,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-455,0
9.29,1449,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-659,0
9.14,1503,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-713,0
9.28,1306,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-516,0
9.99,412,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,378,1
9.78,737,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,53,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.98,357,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,433,1
9.49,1101,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-311,0
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.22,1408,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-618,0
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.85,350,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,440,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.9,372,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,418,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.94,261,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,529,1
9.78,588,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,202,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.56,849,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-59,0
9.49,983,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-193,0
9.06,1778,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-988,0
9.76,675,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,115,1
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
9.48,1165,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-375,0
9.25,1523,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-733,0
9.08,1801,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1011,0
10.0,1,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,789,1
10.0,17,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,773,1
9.51,1115,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-325,0
9.58,972,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-182,0
9.59,745,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,45,1
9.63,1019,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-229,0
9.04,1850,4,Umanist,Stiinte Sociale,Limba romana,,9.67,750,820,800,790,-1060,0
9.64,1518,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,732,1
8.78,2582,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-332,0
9.42,1532,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,718,1
